run,query,data,type,phase,netw_time,reas_time
2,query-18.n3,data_50.nt,fwd,total,28,72
2,query-19.n3,data_50.nt,fwd,create,16,61
2,query-19.n3,data_50.nt,fwd,run,13,4
2,query-19.n3,data_50.nt,fwd,total,29,65
2,query-2.n3,data_50.nt,fwd,create,16,73
2,query-2.n3,data_50.nt,fwd,run,17,120
2,query-2.n3,data_50.nt,fwd,total,33,193
2,query-20.n3,data_50.nt,fwd,create,16,112
2,query-20.n3,data_50.nt,fwd,run,24,66
2,query-20.n3,data_50.nt,fwd,total,40,178
2,query-21.n3,data_50.nt,fwd,create,15,39
2,query-21.n3,data_50.nt,fwd,run,11,2
2,query-21.n3,data_50.nt,fwd,total,26,41
2,query-22.n3,data_50.nt,fwd,create,16,60
2,query-22.n3,data_50.nt,fwd,run,14,7
2,query-22.n3,data_50.nt,fwd,total,30,67
2,query-23.n3,data_50.nt,fwd,create,16,64
2,query-23.n3,data_50.nt,fwd,run,11,32
2,query-23.n3,data_50.nt,fwd,total,27,96
2,query-24.n3,data_50.nt,fwd,create,16,98
2,query-24.n3,data_50.nt,fwd,run,16,75
2,query-24.n3,data_50.nt,fwd,total,32,173
2,query-25.n3,data_50.nt,fwd,create,15,60
2,query-25.n3,data_50.nt,fwd,run,11,6
2,query-25.n3,data_50.nt,fwd,total,26,66
2,query-26.n3,data_50.nt,fwd,create,15,51
2,query-26.n3,data_50.nt,fwd,run,10,2
2,query-26.n3,data_50.nt,fwd,total,25,53
2,query-27.n3,data_50.nt,fwd,create,16,78
2,query-27.n3,data_50.nt,fwd,run,18,85
2,query-27.n3,data_50.nt,fwd,total,34,163
2,query-28.n3,data_50.nt,fwd,create,15,107
2,query-28.n3,data_50.nt,fwd,run,22,63
2,query-28.n3,data_50.nt,fwd,total,37,170
2,query-29.n3,data_50.nt,fwd,create,15,70
2,query-29.n3,data_50.nt,fwd,run,13,24
2,query-29.n3,data_50.nt,fwd,total,28,94
2,query-3.n3,data_50.nt,fwd,create,15,64
2,query-3.n3,data_50.nt,fwd,run,15,24
2,query-3.n3,data_50.nt,fwd,total,30,88
2,query-30.n3,data_50.nt,fwd,create,15,71
2,query-30.n3,data_50.nt,fwd,run,13,5
2,query-30.n3,data_50.nt,fwd,total,28,76
2,query-31.n3,data_50.nt,fwd,create,16,61
2,query-31.n3,data_50.nt,fwd,run,11,58
2,query-31.n3,data_50.nt,fwd,total,27,119
2,query-32.n3,data_50.nt,fwd,create,16,62
2,query-32.n3,data_50.nt,fwd,run,13,6
2,query-32.n3,data_50.nt,fwd,total,29,68
2,query-33.n3,data_50.nt,fwd,create,16,66
2,query-33.n3,data_50.nt,fwd,run,15,6
2,query-33.n3,data_50.nt,fwd,total,31,72
2,query-34.n3,data_50.nt,fwd,create,15,68
2,query-34.n3,data_50.nt,fwd,run,17,36
2,query-34.n3,data_50.nt,fwd,total,32,104
2,query-35.n3,data_50.nt,fwd,create,17,70
2,query-35.n3,data_50.nt,fwd,run,12,6
2,query-35.n3,data_50.nt,fwd,total,29,76
2,query-36.n3,data_50.nt,fwd,create,15,79
2,query-36.n3,data_50.nt,fwd,run,14,19
2,query-36.n3,data_50.nt,fwd,total,29,98
2,query-37.n3,data_50.nt,fwd,create,15,37
2,query-37.n3,data_50.nt,fwd,run,8,3
2,query-37.n3,data_50.nt,fwd,total,23,40
2,query-38.n3,data_50.nt,fwd,create,15,62
2,query-38.n3,data_50.nt,fwd,run,15,45
2,query-38.n3,data_50.nt,fwd,total,30,107
2,query-39.n3,data_50.nt,fwd,create,15,49
2,query-39.n3,data_50.nt,fwd,run,10,13
2,query-39.n3,data_50.nt,fwd,total,25,62
2,query-4.n3,data_50.nt,fwd,create,16,77
2,query-4.n3,data_50.nt,fwd,run,16,8
2,query-4.n3,data_50.nt,fwd,total,32,85
2,query-40.n3,data_50.nt,fwd,create,15,78
2,query-40.n3,data_50.nt,fwd,run,19,103
2,query-40.n3,data_50.nt,fwd,total,34,181
2,query-41.n3,data_50.nt,fwd,create,15,91
2,query-41.n3,data_50.nt,fwd,run,19,11
2,query-41.n3,data_50.nt,fwd,total,34,102
2,query-42.n3,data_50.nt,fwd,create,15,51
2,query-42.n3,data_50.nt,fwd,run,10,2
2,query-42.n3,data_50.nt,fwd,total,25,53
2,query-43.n3,data_50.nt,fwd,create,16,53
2,query-43.n3,data_50.nt,fwd,run,10,36
2,query-43.n3,data_50.nt,fwd,total,26,89
2,query-44.n3,data_50.nt,fwd,create,17,39
2,query-44.n3,data_50.nt,fwd,run,10,1
2,query-44.n3,data_50.nt,fwd,total,27,40
2,query-45.n3,data_50.nt,fwd,create,16,55
2,query-45.n3,data_50.nt,fwd,run,14,604
2,query-45.n3,data_50.nt,fwd,total,30,659
2,query-46.n3,data_50.nt,fwd,create,16,30
2,query-46.n3,data_50.nt,fwd,run,6,1
2,query-46.n3,data_50.nt,fwd,total,22,31
2,query-47.n3,data_50.nt,fwd,create,15,37
2,query-47.n3,data_50.nt,fwd,run,8,2
2,query-47.n3,data_50.nt,fwd,total,23,39
2,query-48.n3,data_50.nt,fwd,create,15,45
2,query-48.n3,data_50.nt,fwd,run,9,2
2,query-48.n3,data_50.nt,fwd,total,24,47
2,query-49.n3,data_50.nt,fwd,create,16,111
2,query-49.n3,data_50.nt,fwd,run,26,35
2,query-49.n3,data_50.nt,fwd,total,42,146
2,query-5.n3,data_50.nt,fwd,create,15,54
2,query-5.n3,data_50.nt,fwd,run,11,9
2,query-5.n3,data_50.nt,fwd,total,26,63
2,query-6.n3,data_50.nt,fwd,create,16,52
2,query-6.n3,data_50.nt,fwd,run,15,64
2,query-6.n3,data_50.nt,fwd,total,31,116
2,query-7.n3,data_50.nt,fwd,create,15,68
2,query-7.n3,data_50.nt,fwd,run,15,121
2,query-7.n3,data_50.nt,fwd,total,30,189
2,query-8.n3,data_50.nt,fwd,create,16,63
2,query-8.n3,data_50.nt,fwd,run,16,182
2,query-8.n3,data_50.nt,fwd,total,32,245
2,query-9.n3,data_50.nt,fwd,create,15,39
2,query-9.n3,data_50.nt,fwd,run,9,1
2,query-9.n3,data_50.nt,fwd,total,24,40
3,query-0.n3,data_50.nt,fwd,create,15,51
3,query-0.n3,data_50.nt,fwd,run,13,8
3,query-0.n3,data_50.nt,fwd,total,28,59
3,query-1.n3,data_50.nt,fwd,create,16,58
3,query-1.n3,data_50.nt,fwd,run,12,6
3,query-1.n3,data_50.nt,fwd,total,28,64
3,query-10.n3,data_50.nt,fwd,create,15,62
3,query-10.n3,data_50.nt,fwd,run,14,3
3,query-10.n3,data_50.nt,fwd,total,29,65
3,query-11.n3,data_50.nt,fwd,create,16,58
3,query-11.n3,data_50.nt,fwd,run,11,12
3,query-11.n3,data_50.nt,fwd,total,27,70
3,query-12.n3,data_50.nt,fwd,create,16,54
3,query-12.n3,data_50.nt,fwd,run,10,27
3,query-12.n3,data_50.nt,fwd,total,26,81
3,query-13.n3,data_50.nt,fwd,create,16,38
3,query-13.n3,data_50.nt,fwd,run,9,1
3,query-13.n3,data_50.nt,fwd,total,25,39
3,query-14.n3,data_50.nt,fwd,create,15,61
3,query-14.n3,data_50.nt,fwd,run,11,19
3,query-14.n3,data_50.nt,fwd,total,26,80
3,query-15.n3,data_50.nt,fwd,create,15,24
3,query-15.n3,data_50.nt,fwd,run,7,0
3,query-15.n3,data_50.nt,fwd,total,22,24
3,query-16.n3,data_50.nt,fwd,create,15,75
3,query-16.n3,data_50.nt,fwd,run,13,75
3,query-16.n3,data_50.nt,fwd,total,28,150
3,query-17.n3,data_50.nt,fwd,create,14,46
3,query-17.n3,data_50.nt,fwd,run,12,3
3,query-17.n3,data_50.nt,fwd,total,26,49
3,query-18.n3,data_50.nt,fwd,create,15,69
3,query-18.n3,data_50.nt,fwd,run,13,3
3,query-18.n3,data_50.nt,fwd,total,28,72
3,query-19.n3,data_50.nt,fwd,create,16,62
3,query-19.n3,data_50.nt,fwd,run,13,4
3,query-19.n3,data_50.nt,fwd,total,29,66
3,query-2.n3,data_50.nt,fwd,create,16,73
3,query-2.n3,data_50.nt,fwd,run,17,120
3,query-2.n3,data_50.nt,fwd,total,33,193
3,query-20.n3,data_50.nt,fwd,create,15,112
3,query-20.n3,data_50.nt,fwd,run,24,66
3,query-20.n3,data_50.nt,fwd,total,39,178
3,query-21.n3,data_50.nt,fwd,create,15,39
3,query-21.n3,data_50.nt,fwd,run,11,2
3,query-21.n3,data_50.nt,fwd,total,26,41
3,query-22.n3,data_50.nt,fwd,create,16,60
3,query-22.n3,data_50.nt,fwd,run,14,7
3,query-22.n3,data_50.nt,fwd,total,30,67
3,query-23.n3,data_50.nt,fwd,create,16,64
3,query-23.n3,data_50.nt,fwd,run,11,31
3,query-23.n3,data_50.nt,fwd,total,27,95
3,query-24.n3,data_50.nt,fwd,create,15,97
3,query-24.n3,data_50.nt,fwd,run,17,74
3,query-24.n3,data_50.nt,fwd,total,32,171
3,query-25.n3,data_50.nt,fwd,create,15,60
3,query-25.n3,data_50.nt,fwd,run,11,6
3,query-25.n3,data_50.nt,fwd,total,26,66
3,query-26.n3,data_50.nt,fwd,create,16,50
3,query-26.n3,data_50.nt,fwd,run,10,2
3,query-26.n3,data_50.nt,fwd,total,26,52
3,query-27.n3,data_50.nt,fwd,create,16,79
3,query-27.n3,data_50.nt,fwd,run,18,85
3,query-27.n3,data_50.nt,fwd,total,34,164
3,query-28.n3,data_50.nt,fwd,create,15,107
3,query-28.n3,data_50.nt,fwd,run,22,63
3,query-28.n3,data_50.nt,fwd,total,37,170
3,query-29.n3,data_50.nt,fwd,create,16,69
3,query-29.n3,data_50.nt,fwd,run,13,24
3,query-29.n3,data_50.nt,fwd,total,29,93
3,query-3.n3,data_50.nt,fwd,create,15,65
3,query-3.n3,data_50.nt,fwd,run,15,24
3,query-3.n3,data_50.nt,fwd,total,30,89
3,query-30.n3,data_50.nt,fwd,create,15,71
3,query-30.n3,data_50.nt,fwd,run,13,5
3,query-30.n3,data_50.nt,fwd,total,28,76
3,query-31.n3,data_50.nt,fwd,create,16,61
3,query-31.n3,data_50.nt,fwd,run,11,58
3,query-31.n3,data_50.nt,fwd,total,27,119
3,query-32.n3,data_50.nt,fwd,create,16,61
3,query-32.n3,data_50.nt,fwd,run,14,6
3,query-32.n3,data_50.nt,fwd,total,30,67
3,query-33.n3,data_50.nt,fwd,create,17,68
3,query-33.n3,data_50.nt,fwd,run,15,7
3,query-33.n3,data_50.nt,fwd,total,32,75
3,query-34.n3,data_50.nt,fwd,create,15,68
3,query-34.n3,data_50.nt,fwd,run,17,37
3,query-34.n3,data_50.nt,fwd,total,32,105
3,query-35.n3,data_50.nt,fwd,create,15,69
3,query-35.n3,data_50.nt,fwd,run,12,6
3,query-35.n3,data_50.nt,fwd,total,27,75
3,query-36.n3,data_50.nt,fwd,create,16,79
3,query-36.n3,data_50.nt,fwd,run,14,18
3,query-36.n3,data_50.nt,fwd,total,30,97
3,query-37.n3,data_50.nt,fwd,create,15,37
3,query-37.n3,data_50.nt,fwd,run,8,3
3,query-37.n3,data_50.nt,fwd,total,23,40
3,query-38.n3,data_50.nt,fwd,create,15,62
3,query-38.n3,data_50.nt,fwd,run,15,45
3,query-38.n3,data_50.nt,fwd,total,30,107
3,query-39.n3,data_50.nt,fwd,create,15,49
3,query-39.n3,data_50.nt,fwd,run,10,13
3,query-39.n3,data_50.nt,fwd,total,25,62
3,query-4.n3,data_50.nt,fwd,create,16,76
3,query-4.n3,data_50.nt,fwd,run,16,8
3,query-4.n3,data_50.nt,fwd,total,32,84
3,query-40.n3,data_50.nt,fwd,create,15,77
3,query-40.n3,data_50.nt,fwd,run,19,103
3,query-40.n3,data_50.nt,fwd,total,34,180
3,query-41.n3,data_50.nt,fwd,create,17,93
3,query-41.n3,data_50.nt,fwd,run,20,11
3,query-41.n3,data_50.nt,fwd,total,37,104
3,query-42.n3,data_50.nt,fwd,create,16,53
3,query-42.n3,data_50.nt,fwd,run,10,2
3,query-42.n3,data_50.nt,fwd,total,26,55
3,query-43.n3,data_50.nt,fwd,create,16,53
3,query-43.n3,data_50.nt,fwd,run,10,36
3,query-43.n3,data_50.nt,fwd,total,26,89
3,query-44.n3,data_50.nt,fwd,create,16,37
3,query-44.n3,data_50.nt,fwd,run,9,1
3,query-44.n3,data_50.nt,fwd,total,25,38
3,query-45.n3,data_50.nt,fwd,create,16,54
3,query-45.n3,data_50.nt,fwd,run,12,601
3,query-45.n3,data_50.nt,fwd,total,28,655
3,query-46.n3,data_50.nt,fwd,create,15,30
3,query-46.n3,data_50.nt,fwd,run,6,1
3,query-46.n3,data_50.nt,fwd,total,21,31
3,query-47.n3,data_50.nt,fwd,create,15,37
3,query-47.n3,data_50.nt,fwd,run,8,2
3,query-47.n3,data_50.nt,fwd,total,23,39
3,query-48.n3,data_50.nt,fwd,create,15,45
3,query-48.n3,data_50.nt,fwd,run,9,2
3,query-48.n3,data_50.nt,fwd,total,24,47
3,query-49.n3,data_50.nt,fwd,create,17,111
3,query-49.n3,data_50.nt,fwd,run,26,35
3,query-49.n3,data_50.nt,fwd,total,43,146
3,query-5.n3,data_50.nt,fwd,create,15,54
3,query-5.n3,data_50.nt,fwd,run,12,10
3,query-5.n3,data_50.nt,fwd,total,27,64
3,query-6.n3,data_50.nt,fwd,create,16,52
3,query-6.n3,data_50.nt,fwd,run,14,64
3,query-6.n3,data_50.nt,fwd,total,30,116
3,query-7.n3,data_50.nt,fwd,create,16,68
3,query-7.n3,data_50.nt,fwd,run,15,121
3,query-7.n3,data_50.nt,fwd,total,31,189
3,query-8.n3,data_50.nt,fwd,create,15,63
3,query-8.n3,data_50.nt,fwd,run,15,163
3,query-8.n3,data_50.nt,fwd,total,30,226
3,query-9.n3,data_50.nt,fwd,create,15,39
3,query-9.n3,data_50.nt,fwd,run,9,2
3,query-9.n3,data_50.nt,fwd,total,24,41
4,query-0.n3,data_50.nt,fwd,create,15,50
4,query-0.n3,data_50.nt,fwd,run,14,8
4,query-0.n3,data_50.nt,fwd,total,29,58
4,query-1.n3,data_50.nt,fwd,create,17,59
4,query-1.n3,data_50.nt,fwd,run,12,6
4,query-1.n3,data_50.nt,fwd,total,29,65
4,query-10.n3,data_50.nt,fwd,create,16,62
4,query-10.n3,data_50.nt,fwd,run,14,3
4,query-10.n3,data_50.nt,fwd,total,30,65
4,query-11.n3,data_50.nt,fwd,create,16,58
4,query-11.n3,data_50.nt,fwd,run,11,12
4,query-11.n3,data_50.nt,fwd,total,27,70
4,query-12.n3,data_50.nt,fwd,create,16,53
4,query-12.n3,data_50.nt,fwd,run,11,27
4,query-12.n3,data_50.nt,fwd,total,27,80
4,query-13.n3,data_50.nt,fwd,create,16,38
4,query-13.n3,data_50.nt,fwd,run,9,1
4,query-13.n3,data_50.nt,fwd,total,25,39
4,query-14.n3,data_50.nt,fwd,create,15,58
4,query-14.n3,data_50.nt,fwd,run,11,19
4,query-14.n3,data_50.nt,fwd,total,26,77
4,query-15.n3,data_50.nt,fwd,create,34,25
4,query-15.n3,data_50.nt,fwd,run,7,0
4,query-15.n3,data_50.nt,fwd,total,41,25
4,query-16.n3,data_50.nt,fwd,create,15,75
4,query-16.n3,data_50.nt,fwd,run,14,75
4,query-16.n3,data_50.nt,fwd,total,29,150
4,query-17.n3,data_50.nt,fwd,create,15,46
4,query-17.n3,data_50.nt,fwd,run,12,3
4,query-17.n3,data_50.nt,fwd,total,27,49
4,query-18.n3,data_50.nt,fwd,create,16,69
4,query-18.n3,data_50.nt,fwd,run,13,3
4,query-18.n3,data_50.nt,fwd,total,29,72
4,query-19.n3,data_50.nt,fwd,create,16,61
4,query-19.n3,data_50.nt,fwd,run,13,4
4,query-19.n3,data_50.nt,fwd,total,29,65
4,query-2.n3,data_50.nt,fwd,create,17,73
4,query-2.n3,data_50.nt,fwd,run,17,119
4,query-2.n3,data_50.nt,fwd,total,34,192
4,query-20.n3,data_50.nt,fwd,create,16,112
4,query-20.n3,data_50.nt,fwd,run,23,67
4,query-20.n3,data_50.nt,fwd,total,39,179
4,query-21.n3,data_50.nt,fwd,create,15,39
4,query-21.n3,data_50.nt,fwd,run,11,2
4,query-21.n3,data_50.nt,fwd,total,26,41
4,query-22.n3,data_50.nt,fwd,create,16,60
4,query-22.n3,data_50.nt,fwd,run,14,7
4,query-22.n3,data_50.nt,fwd,total,30,67
4,query-23.n3,data_50.nt,fwd,create,15,64
4,query-23.n3,data_50.nt,fwd,run,11,31
4,query-23.n3,data_50.nt,fwd,total,26,95
4,query-24.n3,data_50.nt,fwd,create,15,98
4,query-24.n3,data_50.nt,fwd,run,17,74
4,query-24.n3,data_50.nt,fwd,total,32,172
4,query-25.n3,data_50.nt,fwd,create,15,60
4,query-25.n3,data_50.nt,fwd,run,11,6
4,query-25.n3,data_50.nt,fwd,total,26,66
4,query-26.n3,data_50.nt,fwd,create,34,51
4,query-26.n3,data_50.nt,fwd,run,10,2
4,query-26.n3,data_50.nt,fwd,total,44,53
4,query-27.n3,data_50.nt,fwd,create,16,78
4,query-27.n3,data_50.nt,fwd,run,17,86
4,query-27.n3,data_50.nt,fwd,total,33,164
4,query-28.n3,data_50.nt,fwd,create,17,114
4,query-28.n3,data_50.nt,fwd,run,24,67
4,query-28.n3,data_50.nt,fwd,total,41,181
4,query-29.n3,data_50.nt,fwd,create,16,73
4,query-29.n3,data_50.nt,fwd,run,13,26
4,query-29.n3,data_50.nt,fwd,total,29,99
4,query-3.n3,data_50.nt,fwd,create,16,67
4,query-3.n3,data_50.nt,fwd,run,16,24
4,query-3.n3,data_50.nt,fwd,total,32,91
4,query-30.n3,data_50.nt,fwd,create,16,73
4,query-30.n3,data_50.nt,fwd,run,13,5
4,query-30.n3,data_50.nt,fwd,total,29,78
4,query-31.n3,data_50.nt,fwd,create,16,61
4,query-31.n3,data_50.nt,fwd,run,12,61
4,query-31.n3,data_50.nt,fwd,total,28,122
4,query-32.n3,data_50.nt,fwd,create,16,66
4,query-32.n3,data_50.nt,fwd,run,15,6
4,query-32.n3,data_50.nt,fwd,total,31,72
4,query-33.n3,data_50.nt,fwd,create,17,69
4,query-33.n3,data_50.nt,fwd,run,16,7
4,query-33.n3,data_50.nt,fwd,total,33,76
4,query-34.n3,data_50.nt,fwd,create,15,68
4,query-34.n3,data_50.nt,fwd,run,17,37
4,query-34.n3,data_50.nt,fwd,total,32,105
4,query-35.n3,data_50.nt,fwd,create,15,70
4,query-35.n3,data_50.nt,fwd,run,12,6
4,query-35.n3,data_50.nt,fwd,total,27,76
4,query-36.n3,data_50.nt,fwd,create,16,79
4,query-36.n3,data_50.nt,fwd,run,14,19
4,query-36.n3,data_50.nt,fwd,total,30,98
4,query-37.n3,data_50.nt,fwd,create,15,37
4,query-37.n3,data_50.nt,fwd,run,8,3
4,query-37.n3,data_50.nt,fwd,total,23,40
4,query-38.n3,data_50.nt,fwd,create,15,62
4,query-38.n3,data_50.nt,fwd,run,15,48
4,query-38.n3,data_50.nt,fwd,total,30,110
4,query-39.n3,data_50.nt,fwd,create,15,50
4,query-39.n3,data_50.nt,fwd,run,10,13
4,query-39.n3,data_50.nt,fwd,total,25,63
4,query-4.n3,data_50.nt,fwd,create,17,79
4,query-4.n3,data_50.nt,fwd,run,16,8
4,query-4.n3,data_50.nt,fwd,total,33,87
4,query-40.n3,data_50.nt,fwd,create,16,77
4,query-40.n3,data_50.nt,fwd,run,19,105
4,query-40.n3,data_50.nt,fwd,total,35,182
4,query-41.n3,data_50.nt,fwd,create,16,95
4,query-41.n3,data_50.nt,fwd,run,19,11
4,query-41.n3,data_50.nt,fwd,total,35,106
4,query-42.n3,data_50.nt,fwd,create,15,52
4,query-42.n3,data_50.nt,fwd,run,10,2
4,query-42.n3,data_50.nt,fwd,total,25,54
4,query-43.n3,data_50.nt,fwd,create,16,53
4,query-43.n3,data_50.nt,fwd,run,10,37
4,query-43.n3,data_50.nt,fwd,total,26,90
4,query-44.n3,data_50.nt,fwd,create,16,38
4,query-44.n3,data_50.nt,fwd,run,10,1
4,query-44.n3,data_50.nt,fwd,total,26,39
4,query-45.n3,data_50.nt,fwd,create,16,54
4,query-45.n3,data_50.nt,fwd,run,12,609
4,query-45.n3,data_50.nt,fwd,total,28,663
4,query-46.n3,data_50.nt,fwd,create,15,31
4,query-46.n3,data_50.nt,fwd,run,7,1
4,query-46.n3,data_50.nt,fwd,total,22,32
4,query-47.n3,data_50.nt,fwd,create,15,37
4,query-47.n3,data_50.nt,fwd,run,8,2
4,query-47.n3,data_50.nt,fwd,total,23,39
4,query-48.n3,data_50.nt,fwd,create,15,46
4,query-48.n3,data_50.nt,fwd,run,9,2
4,query-48.n3,data_50.nt,fwd,total,24,48
4,query-49.n3,data_50.nt,fwd,create,16,111
4,query-49.n3,data_50.nt,fwd,run,27,38
4,query-49.n3,data_50.nt,fwd,total,43,149
4,query-5.n3,data_50.nt,fwd,create,16,55
4,query-5.n3,data_50.nt,fwd,run,12,10
4,query-5.n3,data_50.nt,fwd,total,28,65
4,query-6.n3,data_50.nt,fwd,create,17,72
4,query-6.n3,data_50.nt,fwd,run,16,65
4,query-6.n3,data_50.nt,fwd,total,33,137
4,query-7.n3,data_50.nt,fwd,create,16,69
4,query-7.n3,data_50.nt,fwd,run,15,122
4,query-7.n3,data_50.nt,fwd,total,31,191
4,query-8.n3,data_50.nt,fwd,create,16,65
4,query-8.n3,data_50.nt,fwd,run,16,170
4,query-8.n3,data_50.nt,fwd,total,32,235
4,query-9.n3,data_50.nt,fwd,create,15,40
4,query-9.n3,data_50.nt,fwd,run,10,2
4,query-9.n3,data_50.nt,fwd,total,25,42
